order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_amount
ITM-0009967,ORD-2023-006154,PROD-0057,1,948.33,0.0,948.33
ITM-0009968,ORD-2024-006155,PROD-0009,1,84.16,0.0,84.16
ITM-0009969,ORD-2023-006156,PROD-0071,1,600.46,0.0,600.46
ITM-0009970,ORD-2023-006156,PROD-0039,1,214.73,107.36,107.37
ITM-0009971,ORD-2022-006157,PROD-0051,2,91.76,0.0,183.52
ITM-0009972,ORD-2023-006158,PROD-0006,5,291.85,0.0,1459.25
ITM-0009973,ORD-2023-006158,PROD-0069,1,139.6,0.0,139.6
ITM-0009974,ORD-2024-006159,PROD-0098,1,78.86,0.0,78.86
ITM-0009975,ORD-2024-006159,PROD-0078,1,379.23,0.0,379.23
ITM-0009976,ORD-2024-006159,PROD-0050,1,112.72,16.91,95.81
ITM-0009977,ORD-2022-006160,PROD-0051,1,91.76,0.0,91.76
ITM-0009978,ORD-2023-006161,PROD-0051,1,91.76,0.0,91.76
ITM-0009979,ORD-2023-006161,PROD-0034,1,141.01,0.0,141.01
ITM-0009980,ORD-2023-006161,PROD-0029,1,964.33,482.17,482.16
ITM-0009981,ORD-2023-006162,PROD-0031,1,629.8,0.0,629.8
ITM-0009982,ORD-2024-006163,PROD-0058,1,130.71,0.0,130.71
ITM-0009983,ORD-2023-006164,PROD-0017,2,423.09,0.0,846.18
ITM-0009984,ORD-2022-006165,PROD-0030,2,43.3,0.0,86.6
ITM-0009985,ORD-2022-006165,PROD-0042,1,227.01,22.7,204.31
ITM-0009986,ORD-2024-006166,PROD-0094,1,144.66,0.0,144.66
ITM-0009987,ORD-2024-006167,PROD-0007,3,270.71,0.0,812.13
ITM-0009988,ORD-2024-006168,PROD-0026,1,449.76,0.0,449.76
ITM-0009989,ORD-2024-006168,PROD-0014,2,658.84,658.84,658.84
ITM-0009990,ORD-2024-006168,PROD-0025,1,123.97,0.0,123.97
ITM-0009991,ORD-2023-006169,PROD-0119,1,25.67,0.0,25.67
ITM-0009992,ORD-2023-006169,PROD-0090,1,152.99,0.0,152.99
ITM-0009993,ORD-2024-006170,PROD-0061,1,45.82,6.87,38.95
ITM-0009994,ORD-2022-006171,PROD-0033,1,131.78,0.0,131.78
ITM-0009995,ORD-2023-006172,PROD-0119,1,25.67,0.0,25.67
ITM-0009996,ORD-2024-006173,PROD-0077,1,455.38,0.0,455.38
ITM-0009997,ORD-2023-006174,PROD-0102,1,426.45,0.0,426.45
ITM-0009998,ORD-2023-006174,PROD-0105,1,48.71,0.0,48.71
ITM-0009999,ORD-2022-006175,PROD-0034,1,141.01,0.0,141.01
ITM-0010000,ORD-2022-006176,PROD-0072,1,109.03,54.52,54.51
ITM-0010001,ORD-2023-006177,PROD-0052,3,552.66,0.0,1657.98
ITM-0010002,ORD-2024-006178,PROD-0037,2,126.82,0.0,253.64
ITM-0010003,ORD-2023-006179,PROD-0078,1,379.23,0.0,379.23
ITM-0010004,ORD-2023-006179,PROD-0079,1,1257.72,0.0,1257.72
ITM-0010005,ORD-2023-006180,PROD-0119,1,25.67,0.0,25.67
ITM-0010006,ORD-2022-006181,PROD-0089,1,463.28,0.0,463.28
ITM-0010007,ORD-2022-006181,PROD-0061,1,45.82,0.0,45.82
ITM-0010008,ORD-2024-006182,PROD-0009,1,84.16,0.0,84.16
ITM-0010009,ORD-2024-006182,PROD-0042,1,227.01,0.0,227.01
ITM-0010010,ORD-2024-006183,PROD-0008,1,33.25,3.33,29.92
ITM-0010011,ORD-2024-006183,PROD-0039,2,214.73,0.0,429.46
ITM-0010012,ORD-2024-006183,PROD-0078,1,379.23,189.62,189.61
ITM-0010013,ORD-2024-006184,PROD-0100,1,1776.0,0.0,1776.0
ITM-0010014,ORD-2024-006185,PROD-0047,1,131.14,13.11,118.03
ITM-0010015,ORD-2023-006186,PROD-0025,2,123.97,0.0,247.94
ITM-0010016,ORD-2023-006187,PROD-0082,1,99.37,0.0,99.37
ITM-0010017,ORD-2022-006188,PROD-0071,1,600.46,0.0,600.46
ITM-0010018,ORD-2022-006188,PROD-0119,1,25.67,0.0,25.67
ITM-0010019,ORD-2024-006189,PROD-0110,1,79.62,0.0,79.62
ITM-0010020,ORD-2024-006190,PROD-0061,1,45.82,4.58,41.24
ITM-0010021,ORD-2023-006191,PROD-0094,1,144.66,0.0,144.66
ITM-0010022,ORD-2023-006191,PROD-0104,1,36.2,0.0,36.2
ITM-0010023,ORD-2023-006191,PROD-0105,1,48.71,0.0,48.71
ITM-0010024,ORD-2023-006191,PROD-0105,1,48.71,0.0,48.71
ITM-0010025,ORD-2023-006192,PROD-0030,1,43.3,0.0,43.3
ITM-0010026,ORD-2022-006193,PROD-0116,1,101.98,0.0,101.98
ITM-0010027,ORD-2022-006193,PROD-0037,1,126.82,0.0,126.82
ITM-0010028,ORD-2022-006194,PROD-0042,1,227.01,0.0,227.01
ITM-0010029,ORD-2022-006194,PROD-0030,1,43.3,0.0,43.3
ITM-0010030,ORD-2023-006195,PROD-0101,2,291.08,116.43,465.73
ITM-0010031,ORD-2023-006196,PROD-0078,1,379.23,0.0,379.23
ITM-0010032,ORD-2023-006196,PROD-0018,1,318.69,159.34,159.35
ITM-0010033,ORD-2023-006196,PROD-0034,1,141.01,0.0,141.01
ITM-0010034,ORD-2023-006196,PROD-0072,2,109.03,21.81,196.25
ITM-0010035,ORD-2022-006197,PROD-0010,5,31.53,0.0,157.65
ITM-0010036,ORD-2022-006198,PROD-0091,1,104.78,0.0,104.78
ITM-0010037,ORD-2022-006198,PROD-0047,1,131.14,65.57,65.57
ITM-0010038,ORD-2023-006199,PROD-0067,3,396.93,238.16,952.63
ITM-0010039,ORD-2024-006200,PROD-0044,2,439.26,439.26,439.26
ITM-0010040,ORD-2022-006201,PROD-0069,1,139.6,20.94,118.66
ITM-0010041,ORD-2022-006201,PROD-0030,1,43.3,21.65,21.65
ITM-0010042,ORD-2022-006201,PROD-0104,1,36.2,0.0,36.2
ITM-0010043,ORD-2022-006202,PROD-0066,1,345.79,0.0,345.79
ITM-0010044,ORD-2022-006202,PROD-0112,1,147.39,0.0,147.39
ITM-0010045,ORD-2022-006202,PROD-0040,1,141.98,0.0,141.98
ITM-0010046,ORD-2022-006202,PROD-0104,1,36.2,0.0,36.2
ITM-0010047,ORD-2022-006202,PROD-0072,1,109.03,0.0,109.03
ITM-0010048,ORD-2024-006203,PROD-0005,1,111.27,11.13,100.14
ITM-0010049,ORD-2024-006204,PROD-0048,1,52.23,0.0,52.23
ITM-0010050,ORD-2024-006204,PROD-0089,1,463.28,0.0,463.28
ITM-0010051,ORD-2023-006205,PROD-0006,1,291.85,0.0,291.85
ITM-0010052,ORD-2024-006206,PROD-0105,1,48.71,4.87,43.84
ITM-0010053,ORD-2024-006206,PROD-0011,2,63.94,0.0,127.88
ITM-0010054,ORD-2024-006206,PROD-0079,2,1257.72,503.09,2012.35
ITM-0010055,ORD-2024-006206,PROD-0091,2,104.78,0.0,209.56
ITM-0010056,ORD-2024-006206,PROD-0025,1,123.97,12.4,111.57
ITM-0010057,ORD-2024-006207,PROD-0061,1,45.82,0.0,45.82
ITM-0010058,ORD-2024-006208,PROD-0018,1,318.69,0.0,318.69
ITM-0010059,ORD-2024-006208,PROD-0025,1,123.97,0.0,123.97
ITM-0010060,ORD-2024-006209,PROD-0111,1,90.99,0.0,90.99
ITM-0010061,ORD-2024-006209,PROD-0116,4,101.98,0.0,407.92
ITM-0010062,ORD-2024-006209,PROD-0079,3,1257.72,0.0,3773.16
ITM-0010063,ORD-2023-006210,PROD-0053,1,136.39,68.19,68.2
ITM-0010064,ORD-2022-006211,PROD-0052,1,552.66,110.53,442.13
ITM-0010065,ORD-2022-006211,PROD-0108,1,190.86,0.0,190.86
ITM-0010066,ORD-2022-006211,PROD-0009,1,84.16,0.0,84.16
ITM-0010067,ORD-2022-006211,PROD-0072,1,109.03,0.0,109.03
ITM-0010068,ORD-2024-006212,PROD-0079,2,1257.72,251.54,2263.9
ITM-0010069,ORD-2024-006213,PROD-0116,1,101.98,0.0,101.98
ITM-0010070,ORD-2024-006214,PROD-0071,1,600.46,0.0,600.46
ITM-0010071,ORD-2024-006214,PROD-0020,1,74.18,0.0,74.18
ITM-0010072,ORD-2023-006215,PROD-0112,1,147.39,0.0,147.39
ITM-0010073,ORD-2023-006216,PROD-0042,1,227.01,0.0,227.01
ITM-0010074,ORD-2023-006216,PROD-0104,3,36.2,16.29,92.31
ITM-0010075,ORD-2023-006217,PROD-0040,1,141.98,0.0,141.98
ITM-0010076,ORD-2023-006218,PROD-0076,1,544.84,0.0,544.84
ITM-0010077,ORD-2023-006218,PROD-0022,1,1105.33,0.0,1105.33
ITM-0010078,ORD-2022-006219,PROD-0047,1,131.14,0.0,131.14
ITM-0010079,ORD-2023-006220,PROD-0104,1,36.2,18.1,18.1
ITM-0010080,ORD-2022-006221,PROD-0002,1,68.46,6.85,61.61
ITM-0010081,ORD-2023-006222,PROD-0009,1,84.16,12.62,71.54
ITM-0010082,ORD-2024-006223,PROD-0095,1,1388.88,0.0,1388.88
ITM-0010083,ORD-2024-006223,PROD-0018,1,318.69,0.0,318.69
ITM-0010084,ORD-2024-006223,PROD-0008,1,33.25,16.62,16.63
ITM-0010085,ORD-2023-006224,PROD-0076,1,544.84,54.48,490.36
ITM-0010086,ORD-2023-006224,PROD-0120,3,767.77,0.0,2303.31
ITM-0010087,ORD-2022-006225,PROD-0112,1,147.39,22.11,125.28
ITM-0010088,ORD-2024-006226,PROD-0051,1,91.76,0.0,91.76
ITM-0010089,ORD-2024-006227,PROD-0036,1,69.89,0.0,69.89
ITM-0010090,ORD-2023-006228,PROD-0057,1,948.33,94.83,853.5
ITM-0010091,ORD-2023-006228,PROD-0076,1,544.84,54.48,490.36
ITM-0010092,ORD-2022-006229,PROD-0108,1,190.86,28.63,162.23
ITM-0010093,ORD-2024-006230,PROD-0005,2,111.27,0.0,222.54
ITM-0010094,ORD-2024-006231,PROD-0101,1,291.08,0.0,291.08
ITM-0010095,ORD-2024-006232,PROD-0002,1,68.46,0.0,68.46
ITM-0010096,ORD-2024-006232,PROD-0025,1,123.97,0.0,123.97
ITM-0010097,ORD-2023-006233,PROD-0067,1,396.93,0.0,396.93
ITM-0010098,ORD-2022-006234,PROD-0053,1,136.39,0.0,136.39
ITM-0010099,ORD-2024-006235,PROD-0061,1,45.82,22.91,22.91
ITM-0010100,ORD-2023-006236,PROD-0051,1,91.76,9.18,82.58
ITM-0010101,ORD-2024-006237,PROD-0033,1,131.78,19.77,112.01
ITM-0010102,ORD-2024-006238,PROD-0117,1,293.11,0.0,293.11
ITM-0010103,ORD-2024-006238,PROD-0030,1,43.3,0.0,43.3
ITM-0010104,ORD-2024-006239,PROD-0022,4,1105.33,0.0,4421.32
ITM-0010105,ORD-2022-006240,PROD-0008,1,33.25,3.33,29.92
ITM-0010106,ORD-2022-006241,PROD-0061,1,45.82,0.0,45.82
ITM-0010107,ORD-2024-006242,PROD-0116,1,101.98,50.99,50.99
ITM-0010108,ORD-2023-006243,PROD-0042,1,227.01,22.7,204.31
ITM-0010109,ORD-2023-006244,PROD-0116,3,101.98,0.0,305.94
ITM-0010110,ORD-2024-006245,PROD-0098,4,78.86,0.0,315.44
ITM-0010111,ORD-2024-006245,PROD-0053,3,136.39,0.0,409.17
ITM-0010112,ORD-2024-006245,PROD-0009,1,84.16,0.0,84.16
ITM-0010113,ORD-2024-006245,PROD-0088,1,57.65,8.65,49.0
ITM-0010114,ORD-2022-006246,PROD-0030,1,43.3,0.0,43.3
ITM-0010115,ORD-2022-006246,PROD-0078,1,379.23,189.62,189.61
ITM-0010116,ORD-2024-006247,PROD-0017,1,423.09,0.0,423.09
ITM-0010117,ORD-2024-006247,PROD-0010,1,31.53,0.0,31.53
ITM-0010118,ORD-2022-006248,PROD-0066,1,345.79,0.0,345.79
ITM-0010119,ORD-2022-006249,PROD-0106,1,109.83,0.0,109.83
ITM-0010120,ORD-2022-006250,PROD-0089,1,463.28,0.0,463.28
ITM-0010121,ORD-2022-006250,PROD-0036,1,69.89,0.0,69.89
ITM-0010122,ORD-2023-006251,PROD-0087,1,36.36,0.0,36.36
ITM-0010123,ORD-2022-006252,PROD-0100,1,1776.0,355.2,1420.8
ITM-0010124,ORD-2022-006252,PROD-0069,1,139.6,0.0,139.6
ITM-0010125,ORD-2022-006253,PROD-0030,2,43.3,0.0,86.6
ITM-0010126,ORD-2023-006254,PROD-0061,1,45.82,0.0,45.82
ITM-0010127,ORD-2023-006254,PROD-0072,1,109.03,0.0,109.03
ITM-0010128,ORD-2024-006255,PROD-0078,3,379.23,0.0,1137.69
ITM-0010129,ORD-2024-006255,PROD-0072,5,109.03,0.0,545.15
ITM-0010130,ORD-2022-006256,PROD-0082,3,99.37,0.0,298.11
ITM-0010131,ORD-2022-006256,PROD-0001,1,391.76,0.0,391.76
ITM-0010132,ORD-2022-006256,PROD-0017,1,423.09,0.0,423.09
ITM-0010133,ORD-2023-006257,PROD-0072,1,109.03,0.0,109.03
ITM-0010134,ORD-2024-006258,PROD-0104,1,36.2,0.0,36.2
ITM-0010135,ORD-2023-006259,PROD-0111,1,90.99,9.1,81.89
ITM-0010136,ORD-2022-006260,PROD-0009,2,84.16,0.0,168.32
ITM-0010137,ORD-2024-006261,PROD-0116,1,101.98,0.0,101.98
ITM-0010138,ORD-2022-006262,PROD-0005,1,111.27,0.0,111.27
ITM-0010139,ORD-2022-006263,PROD-0094,1,144.66,0.0,144.66
ITM-0010140,ORD-2022-006263,PROD-0071,1,600.46,120.09,480.37
ITM-0010141,ORD-2023-006264,PROD-0100,5,1776.0,1776.0,7104.0
ITM-0010142,ORD-2022-006265,PROD-0010,1,31.53,0.0,31.53
ITM-0010143,ORD-2022-006265,PROD-0119,1,25.67,0.0,25.67
ITM-0010144,ORD-2022-006265,PROD-0051,2,91.76,36.7,146.82
ITM-0010145,ORD-2022-006265,PROD-0036,1,69.89,6.99,62.9
ITM-0010146,ORD-2022-006265,PROD-0112,1,147.39,0.0,147.39
ITM-0010147,ORD-2023-006266,PROD-0040,2,141.98,0.0,283.96
ITM-0010148,ORD-2023-006267,PROD-0104,1,36.2,0.0,36.2
ITM-0010149,ORD-2023-006267,PROD-0040,1,141.98,0.0,141.98
ITM-0010150,ORD-2024-006268,PROD-0030,1,43.3,0.0,43.3
ITM-0010151,ORD-2024-006269,PROD-0072,1,109.03,0.0,109.03
ITM-0010152,ORD-2024-006269,PROD-0051,1,91.76,0.0,91.76
ITM-0010153,ORD-2022-006270,PROD-0104,1,36.2,0.0,36.2
ITM-0010154,ORD-2022-006271,PROD-0013,3,323.93,145.77,826.02
ITM-0010155,ORD-2022-006272,PROD-0030,1,43.3,0.0,43.3
ITM-0010156,ORD-2022-006272,PROD-0067,2,396.93,0.0,793.86
ITM-0010157,ORD-2022-006273,PROD-0009,1,84.16,16.83,67.33
ITM-0010158,ORD-2023-006274,PROD-0006,1,291.85,0.0,291.85
ITM-0010159,ORD-2023-006274,PROD-0088,1,57.65,0.0,57.65
ITM-0010160,ORD-2024-006275,PROD-0038,1,740.39,0.0,740.39
ITM-0010161,ORD-2024-006275,PROD-0082,1,99.37,0.0,99.37
ITM-0010162,ORD-2022-006276,PROD-0087,1,36.36,3.64,32.72
ITM-0010163,ORD-2023-006277,PROD-0071,1,600.46,0.0,600.46
ITM-0010164,ORD-2023-006277,PROD-0024,4,615.71,0.0,2462.84
ITM-0010165,ORD-2023-006278,PROD-0052,1,552.66,276.33,276.33
ITM-0010166,ORD-2023-006278,PROD-0082,1,99.37,0.0,99.37
ITM-0010167,ORD-2022-006279,PROD-0094,1,144.66,0.0,144.66
ITM-0010168,ORD-2022-006280,PROD-0041,1,991.75,0.0,991.75
ITM-0010169,ORD-2024-006281,PROD-0047,2,131.14,0.0,262.28
ITM-0010170,ORD-2024-006282,PROD-0014,3,658.84,0.0,1976.52
ITM-0010171,ORD-2024-006282,PROD-0079,1,1257.72,0.0,1257.72
ITM-0010172,ORD-2024-006282,PROD-0067,2,396.93,0.0,793.86
ITM-0010173,ORD-2024-006282,PROD-0077,1,455.38,45.54,409.84
ITM-0010174,ORD-2023-006283,PROD-0075,1,948.36,94.84,853.52
ITM-0010175,ORD-2023-006283,PROD-0061,1,45.82,0.0,45.82
ITM-0010176,ORD-2023-006284,PROD-0110,1,79.62,0.0,79.62
ITM-0010177,ORD-2023-006284,PROD-0061,1,45.82,0.0,45.82
ITM-0010178,ORD-2023-006284,PROD-0113,1,260.17,0.0,260.17
ITM-0010179,ORD-2023-006285,PROD-0085,1,74.58,7.46,67.12
ITM-0010180,ORD-2022-006286,PROD-0075,2,948.36,284.51,1612.21
ITM-0010181,ORD-2022-006286,PROD-0086,1,25.18,0.0,25.18
ITM-0010182,ORD-2022-006286,PROD-0023,1,72.17,0.0,72.17
ITM-0010183,ORD-2022-006287,PROD-0082,1,99.37,0.0,99.37
ITM-0010184,ORD-2024-006288,PROD-0009,1,84.16,8.42,75.74
ITM-0010185,ORD-2024-006289,PROD-0022,1,1105.33,0.0,1105.33
ITM-0010186,ORD-2023-006290,PROD-0009,1,84.16,8.42,75.74
ITM-0010187,ORD-2023-006290,PROD-0079,1,1257.72,0.0,1257.72
ITM-0010188,ORD-2022-006291,PROD-0077,3,455.38,0.0,1366.14
ITM-0010189,ORD-2023-006292,PROD-0108,1,190.86,19.09,171.77
ITM-0010190,ORD-2023-006293,PROD-0081,1,681.24,0.0,681.24
ITM-0010191,ORD-2024-006294,PROD-0068,1,146.26,0.0,146.26
ITM-0010192,ORD-2024-006294,PROD-0054,1,198.57,0.0,198.57
ITM-0010193,ORD-2024-006294,PROD-0091,1,104.78,0.0,104.78
ITM-0010194,ORD-2024-006295,PROD-0009,1,84.16,0.0,84.16
ITM-0010195,ORD-2024-006296,PROD-0078,1,379.23,0.0,379.23
ITM-0010196,ORD-2022-006297,PROD-0036,1,69.89,0.0,69.89
ITM-0010197,ORD-2023-006298,PROD-0061,1,45.82,22.91,22.91
ITM-0010198,ORD-2023-006299,PROD-0052,1,552.66,0.0,552.66
ITM-0010199,ORD-2022-006300,PROD-0032,1,741.49,0.0,741.49
ITM-0010200,ORD-2024-006301,PROD-0078,1,379.23,0.0,379.23
ITM-0010201,ORD-2023-006302,PROD-0071,1,600.46,0.0,600.46
ITM-0010202,ORD-2023-006303,PROD-0120,1,767.77,383.88,383.89
ITM-0010203,ORD-2024-006304,PROD-0079,5,1257.72,0.0,6288.6
ITM-0010204,ORD-2024-006304,PROD-0022,1,1105.33,221.07,884.26
ITM-0010205,ORD-2023-006305,PROD-0120,1,767.77,0.0,767.77
ITM-0010206,ORD-2023-006305,PROD-0077,1,455.38,0.0,455.38
ITM-0010207,ORD-2022-006306,PROD-0046,1,97.39,0.0,97.39
ITM-0010208,ORD-2022-006306,PROD-0030,1,43.3,0.0,43.3
ITM-0010209,ORD-2022-006306,PROD-0120,1,767.77,0.0,767.77
ITM-0010210,ORD-2022-006307,PROD-0040,1,141.98,0.0,141.98
ITM-0010211,ORD-2024-006308,PROD-0094,1,144.66,0.0,144.66
ITM-0010212,ORD-2024-006309,PROD-0030,3,43.3,0.0,129.9
ITM-0010213,ORD-2022-006310,PROD-0004,1,976.94,195.39,781.55
ITM-0010214,ORD-2024-006311,PROD-0047,1,131.14,0.0,131.14
ITM-0010215,ORD-2023-006312,PROD-0071,2,600.46,0.0,1200.92
ITM-0010216,ORD-2022-006313,PROD-0046,1,97.39,0.0,97.39
ITM-0010217,ORD-2022-006314,PROD-0048,1,52.23,0.0,52.23
ITM-0010218,ORD-2022-006314,PROD-0024,1,615.71,0.0,615.71
ITM-0010219,ORD-2022-006314,PROD-0027,1,373.15,0.0,373.15
ITM-0010220,ORD-2023-006315,PROD-0009,3,84.16,0.0,252.48
ITM-0010221,ORD-2023-006316,PROD-0040,1,141.98,0.0,141.98
ITM-0010222,ORD-2024-006317,PROD-0011,1,63.94,0.0,63.94
ITM-0010223,ORD-2022-006318,PROD-0089,1,463.28,0.0,463.28
ITM-0010224,ORD-2024-006319,PROD-0061,1,45.82,0.0,45.82
ITM-0010225,ORD-2024-006319,PROD-0039,1,214.73,0.0,214.73
ITM-0010226,ORD-2023-006320,PROD-0104,3,36.2,10.86,97.74
ITM-0010227,ORD-2023-006320,PROD-0072,1,109.03,10.9,98.13
ITM-0010228,ORD-2023-006320,PROD-0009,1,84.16,8.42,75.74
ITM-0010229,ORD-2023-006321,PROD-0022,1,1105.33,110.53,994.8
ITM-0010230,ORD-2024-006322,PROD-0099,2,578.87,0.0,1157.74
ITM-0010231,ORD-2024-006322,PROD-0054,3,198.57,119.14,476.57
ITM-0010232,ORD-2023-006323,PROD-0058,1,130.71,13.07,117.64
ITM-0010233,ORD-2022-006324,PROD-0050,4,112.72,90.18,360.7
ITM-0010234,ORD-2024-006325,PROD-0024,1,615.71,0.0,615.71
ITM-0010235,ORD-2024-006326,PROD-0061,1,45.82,0.0,45.82
ITM-0010236,ORD-2023-006327,PROD-0051,1,91.76,0.0,91.76
ITM-0010237,ORD-2023-006328,PROD-0061,1,45.82,0.0,45.82
ITM-0010238,ORD-2023-006328,PROD-0082,4,99.37,0.0,397.48
ITM-0010239,ORD-2024-006329,PROD-0082,1,99.37,0.0,99.37
ITM-0010240,ORD-2022-006330,PROD-0050,1,112.72,0.0,112.72
ITM-0010241,ORD-2022-006331,PROD-0048,1,52.23,0.0,52.23
ITM-0010242,ORD-2022-006331,PROD-0119,1,25.67,2.57,23.1
ITM-0010243,ORD-2024-006332,PROD-0069,1,139.6,0.0,139.6
ITM-0010244,ORD-2023-006333,PROD-0017,1,423.09,0.0,423.09
ITM-0010245,ORD-2023-006333,PROD-0022,1,1105.33,0.0,1105.33
ITM-0010246,ORD-2023-006333,PROD-0102,2,426.45,0.0,852.9
ITM-0010247,ORD-2024-006334,PROD-0089,1,463.28,0.0,463.28
ITM-0010248,ORD-2024-006335,PROD-0071,1,600.46,0.0,600.46
ITM-0010249,ORD-2024-006336,PROD-0025,1,123.97,0.0,123.97
ITM-0010250,ORD-2024-006336,PROD-0119,1,25.67,0.0,25.67
ITM-0010251,ORD-2024-006337,PROD-0036,1,69.89,0.0,69.89
ITM-0010252,ORD-2024-006337,PROD-0025,5,123.97,0.0,619.85
ITM-0010253,ORD-2024-006338,PROD-0003,4,425.64,170.26,1532.3
ITM-0010254,ORD-2022-006339,PROD-0040,1,141.98,0.0,141.98
ITM-0010255,ORD-2023-006340,PROD-0117,1,293.11,29.31,263.8
ITM-0010256,ORD-2023-006340,PROD-0020,1,74.18,7.42,66.76
ITM-0010257,ORD-2024-006341,PROD-0028,2,274.65,0.0,549.3
ITM-0010258,ORD-2024-006341,PROD-0116,1,101.98,15.3,86.68
ITM-0010259,ORD-2024-006342,PROD-0047,1,131.14,0.0,131.14
ITM-0010260,ORD-2024-006342,PROD-0116,1,101.98,0.0,101.98
ITM-0010261,ORD-2022-006343,PROD-0022,1,1105.33,110.53,994.8
ITM-0010262,ORD-2023-006344,PROD-0002,1,68.46,0.0,68.46
ITM-0010263,ORD-2023-006344,PROD-0076,1,544.84,0.0,544.84
ITM-0010264,ORD-2022-006345,PROD-0061,1,45.82,0.0,45.82
ITM-0010265,ORD-2023-006346,PROD-0021,1,59.09,0.0,59.09
ITM-0010266,ORD-2023-006346,PROD-0021,3,59.09,35.45,141.82
ITM-0010267,ORD-2022-006347,PROD-0082,1,99.37,0.0,99.37
ITM-0010268,ORD-2022-006347,PROD-0098,1,78.86,0.0,78.86
ITM-0010269,ORD-2022-006348,PROD-0009,1,84.16,8.42,75.74
ITM-0010270,ORD-2022-006348,PROD-0003,1,425.64,212.82,212.82
ITM-0010271,ORD-2023-006349,PROD-0116,4,101.98,61.19,346.73
ITM-0010272,ORD-2022-006350,PROD-0022,1,1105.33,0.0,1105.33
ITM-0010273,ORD-2022-006350,PROD-0008,1,33.25,16.62,16.63
ITM-0010274,ORD-2024-006351,PROD-0104,1,36.2,0.0,36.2
ITM-0010275,ORD-2022-006352,PROD-0076,1,544.84,0.0,544.84
ITM-0010276,ORD-2023-006353,PROD-0039,1,214.73,32.21,182.52
ITM-0010277,ORD-2024-006354,PROD-0104,1,36.2,18.1,18.1
ITM-0010278,ORD-2024-006354,PROD-0002,1,68.46,10.27,58.19
ITM-0010279,ORD-2022-006355,PROD-0040,1,141.98,0.0,141.98
ITM-0010280,ORD-2022-006356,PROD-0042,1,227.01,0.0,227.01
ITM-0010281,ORD-2022-006356,PROD-0018,1,318.69,0.0,318.69
ITM-0010282,ORD-2022-006357,PROD-0067,1,396.93,79.39,317.54
ITM-0010283,ORD-2022-006357,PROD-0119,1,25.67,0.0,25.67
ITM-0010284,ORD-2022-006358,PROD-0091,1,104.78,0.0,104.78
ITM-0010285,ORD-2022-006359,PROD-0053,1,136.39,0.0,136.39
ITM-0010286,ORD-2022-006360,PROD-0071,1,600.46,120.09,480.37
ITM-0010287,ORD-2022-006361,PROD-0022,1,1105.33,221.07,884.26
ITM-0010288,ORD-2022-006362,PROD-0116,1,101.98,0.0,101.98
ITM-0010289,ORD-2022-006362,PROD-0050,1,112.72,0.0,112.72
ITM-0010290,ORD-2022-006362,PROD-0104,1,36.2,0.0,36.2
ITM-0010291,ORD-2022-006362,PROD-0018,1,318.69,0.0,318.69
ITM-0010292,ORD-2022-006362,PROD-0116,1,101.98,0.0,101.98
ITM-0010293,ORD-2022-006363,PROD-0098,5,78.86,0.0,394.3
ITM-0010294,ORD-2022-006363,PROD-0039,2,214.73,0.0,429.46
ITM-0010295,ORD-2022-006363,PROD-0051,5,91.76,0.0,458.8
ITM-0010296,ORD-2022-006363,PROD-0071,1,600.46,0.0,600.46
ITM-0010297,ORD-2022-006363,PROD-0048,3,52.23,0.0,156.69
ITM-0010298,ORD-2022-006364,PROD-0081,1,681.24,0.0,681.24
ITM-0010299,ORD-2023-006365,PROD-0104,2,36.2,0.0,72.4
ITM-0010300,ORD-2024-006366,PROD-0071,1,600.46,0.0,600.46
ITM-0010301,ORD-2024-006366,PROD-0024,1,615.71,0.0,615.71
ITM-0010302,ORD-2024-006366,PROD-0091,2,104.78,0.0,209.56
ITM-0010303,ORD-2024-006367,PROD-0053,1,136.39,0.0,136.39
ITM-0010304,ORD-2024-006368,PROD-0104,1,36.2,0.0,36.2
ITM-0010305,ORD-2024-006368,PROD-0087,1,36.36,0.0,36.36
ITM-0010306,ORD-2023-006369,PROD-0079,2,1257.72,377.32,2138.12
ITM-0010307,ORD-2022-006370,PROD-0087,1,36.36,5.45,30.91
ITM-0010308,ORD-2022-006371,PROD-0053,1,136.39,20.46,115.93
ITM-0010309,ORD-2024-006372,PROD-0048,2,52.23,0.0,104.46
ITM-0010310,ORD-2024-006372,PROD-0078,1,379.23,0.0,379.23
ITM-0010311,ORD-2024-006373,PROD-0072,1,109.03,0.0,109.03
ITM-0010312,ORD-2024-006373,PROD-0018,1,318.69,31.87,286.82
ITM-0010313,ORD-2023-006374,PROD-0042,1,227.01,34.05,192.96
ITM-0010314,ORD-2023-006374,PROD-0047,1,131.14,0.0,131.14
ITM-0010315,ORD-2023-006375,PROD-0098,1,78.86,0.0,78.86
ITM-0010316,ORD-2023-006376,PROD-0053,1,136.39,13.64,122.75
ITM-0010317,ORD-2023-006376,PROD-0033,1,131.78,0.0,131.78
ITM-0010318,ORD-2024-006377,PROD-0030,1,43.3,0.0,43.3
ITM-0010319,ORD-2024-006377,PROD-0042,1,227.01,0.0,227.01
ITM-0010320,ORD-2024-006377,PROD-0047,1,131.14,0.0,131.14
ITM-0010321,ORD-2024-006377,PROD-0051,1,91.76,45.88,45.88
ITM-0010322,ORD-2024-006377,PROD-0030,2,43.3,17.32,69.28
