order_id,customer_id,order_date,ship_date,order_status,ship_mode
ORD-2024-002387,CUST-02508,2024-07-14,2024-07-17,Delivered,Standard
ORD-2024-002388,CUST-03348,2024-05-20,2024-05-25,Delivered,Standard
ORD-2022-002389,CUST-02178,2022-12-19,2022-12-22,Delivered,Standard
ORD-2023-002390,CUST-02678,2023-05-07,2023-05-09,Delivered,Express
ORD-2024-002391,CUST-04478,2024-11-24,2024-12-01,Delivered,Standard
ORD-2023-002392,CUST-02130,2023-07-26,2023-07-27,Delivered,Next Day
ORD-2022-002393,CUST-02720,2022-05-16,2022-05-18,Delivered,Express
ORD-2023-002394,CUST-03416,2023-04-08,2023-04-10,Delivered,Express
ORD-2022-002395,CUST-04218,2022-03-19,2022-03-21,Delivered,Express
ORD-2023-002396,CUST-04258,2023-04-22,2023-04-29,Delivered,Standard
ORD-2022-002397,CUST-01184,2022-12-10,2022-12-14,Shipped,Standard
ORD-2023-002398,CUST-00805,2023-03-21,2023-03-22,Delivered,Next Day
ORD-2022-002399,CUST-04508,2022-11-13,2022-11-17,Delivered,Standard
ORD-2024-002400,CUST-01384,2024-08-22,2024-08-28,Delivered,Standard
ORD-2023-002401,CUST-01127,2023-10-23,2023-10-28,Delivered,Standard
ORD-2024-002402,CUST-03394,2024-10-09,2024-10-16,Delivered,Standard
ORD-2022-002403,CUST-04742,2022-03-09,2022-03-12,Delivered,Standard
ORD-2023-002404,CUST-01832,2023-12-30,,Processing,Express
ORD-2024-002405,CUST-04186,2024-02-07,2024-02-10,Delivered,Standard
ORD-2023-002406,CUST-00303,2023-01-20,2023-01-21,Delivered,Next Day
ORD-2023-002407,CUST-01356,2023-05-12,2023-05-14,Delivered,Express
ORD-2023-002408,CUST-04610,2023-05-28,2023-06-01,Delivered,Standard
ORD-2022-002409,CUST-04170,2022-12-11,2022-12-14,Shipped,Standard
ORD-2024-002410,CUST-03945,2024-03-28,2024-03-31,Delivered,Standard
ORD-2023-002411,CUST-04060,2023-12-11,2023-12-17,Delivered,Standard
ORD-2022-002412,CUST-02926,2022-05-15,2022-05-16,Delivered,Next Day
ORD-2023-002413,CUST-02487,2023-08-30,2023-09-04,Delivered,Standard
ORD-2024-002414,CUST-02549,2024-05-04,2024-05-11,Delivered,Standard
ORD-2024-002415,CUST-02070,2024-10-05,2024-10-06,Delivered,Next Day
ORD-2023-002416,CUST-00341,2023-05-13,2023-05-16,Delivered,Standard
ORD-2023-002417,CUST-04089,2023-11-24,2023-12-01,Delivered,Standard
ORD-2023-002418,CUST-01766,2023-12-27,2023-12-29,Delivered,Express
ORD-2024-002419,CUST-04267,2024-12-24,2024-12-29,Delivered,Standard
ORD-2024-002420,CUST-04140,2024-09-21,2024-09-28,Delivered,Standard
ORD-2022-002421,CUST-01966,2022-12-06,2022-12-12,Delivered,Standard
ORD-2023-002422,CUST-03525,2023-10-27,2023-10-29,Delivered,Express
ORD-2022-002423,CUST-00669,2022-02-12,2022-02-16,Delivered,Standard
ORD-2023-002424,CUST-03656,2023-07-26,2023-07-31,Delivered,Standard
ORD-2022-002425,CUST-03266,2022-10-11,2022-10-12,Delivered,Next Day
ORD-2024-002426,CUST-03816,2024-10-07,2024-10-14,Delivered,Standard
ORD-2024-002427,CUST-00529,2024-07-12,2024-07-17,Delivered,Standard
ORD-2022-002428,CUST-02603,2022-03-20,2022-03-22,Delivered,Express
ORD-2023-002429,CUST-02802,2023-03-20,2023-03-27,Returned,Standard
ORD-2022-002430,CUST-03664,2022-01-19,2022-01-20,Delivered,Next Day
ORD-2023-002431,CUST-02839,2023-12-30,2024-01-01,Delivered,Express
ORD-2024-002432,CUST-01736,2024-11-23,2024-11-28,Delivered,Standard
ORD-2024-002433,CUST-04268,2024-10-24,2024-10-30,Delivered,Standard
ORD-2023-002434,CUST-01709,2023-02-20,2023-02-24,Delivered,Standard
ORD-2023-002435,CUST-03416,2023-10-21,2023-10-24,Delivered,Standard
ORD-2024-002436,CUST-00869,2024-12-12,2024-12-18,Delivered,Standard
ORD-2023-002437,CUST-01148,2023-11-16,2023-11-19,Delivered,Standard
ORD-2023-002438,CUST-04705,2023-11-22,2023-11-28,Delivered,Standard
ORD-2022-002439,CUST-03784,2022-08-24,2022-08-25,Delivered,Next Day
ORD-2023-002440,CUST-00269,2023-06-17,2023-06-19,Delivered,Express
ORD-2023-002441,CUST-03482,2023-12-18,2023-12-22,Delivered,Standard
ORD-2023-002442,CUST-04653,2023-12-16,2023-12-23,Delivered,Standard
ORD-2023-002443,CUST-04062,2023-05-06,2023-05-09,Delivered,Standard
ORD-2023-002444,CUST-03012,2023-11-06,2023-11-11,Delivered,Standard
ORD-2024-002445,CUST-01580,2024-08-05,2024-08-10,Delivered,Standard
ORD-2022-002446,CUST-00717,2022-03-29,2022-04-04,Shipped,Standard
ORD-2022-002447,CUST-00401,2022-12-14,2022-12-20,Delivered,Standard
ORD-2022-002448,CUST-01109,2022-07-11,2022-07-17,Delivered,Standard
ORD-2023-002449,CUST-00198,2023-03-31,2023-04-06,Delivered,Standard
ORD-2022-002450,CUST-00378,2022-10-20,2022-10-27,Delivered,Standard
ORD-2024-002451,CUST-02689,2024-11-21,2024-11-23,Delivered,Express
ORD-2022-002452,CUST-01663,2022-09-01,2022-09-05,Delivered,Standard
ORD-2023-002453,CUST-01933,2023-11-19,2023-11-26,Delivered,Standard
ORD-2024-002454,CUST-04598,2024-10-14,2024-10-17,Delivered,Standard
ORD-2023-002455,CUST-02153,2023-02-19,2023-02-24,Delivered,Standard
ORD-2023-002456,CUST-03489,2023-11-08,2023-11-11,Delivered,Standard
ORD-2023-002457,CUST-02751,2023-12-22,2023-12-24,Delivered,Express
ORD-2024-002458,CUST-00467,2024-03-15,2024-03-21,Delivered,Standard
ORD-2022-002459,CUST-01450,2022-06-21,2022-06-26,Delivered,Standard
ORD-2022-002460,CUST-04946,2022-06-22,2022-06-25,Delivered,Standard
ORD-2024-002461,CUST-00580,2024-05-03,2024-05-08,Delivered,Standard
ORD-2023-002462,CUST-03890,2023-09-16,2023-09-21,Shipped,Standard
ORD-2023-002463,CUST-04677,2023-04-08,2023-04-10,Delivered,Express
ORD-2023-002464,CUST-04437,2023-06-11,2023-06-12,Delivered,Next Day
ORD-2022-002465,CUST-02923,2022-09-26,2022-10-02,Delivered,Standard
ORD-2024-002466,CUST-03666,2024-10-24,2024-10-27,Delivered,Standard
ORD-2023-002467,CUST-00136,2023-11-20,2023-11-25,Delivered,Standard
ORD-2023-002468,CUST-00853,2023-10-24,2023-10-29,Delivered,Standard
ORD-2024-002469,CUST-02615,2024-12-23,2024-12-24,Shipped,Next Day
ORD-2022-002470,CUST-04126,2022-12-09,2022-12-10,Returned,Next Day
ORD-2022-002471,CUST-04068,2022-03-26,2022-03-30,Delivered,Standard
ORD-2023-002472,CUST-01713,2023-12-24,2023-12-31,Delivered,Standard
ORD-2023-002473,CUST-02322,2023-07-30,2023-08-03,Delivered,Standard
ORD-2024-002474,CUST-01699,2024-01-20,2024-01-23,Delivered,Standard
ORD-2022-002475,CUST-01805,2022-10-04,2022-10-10,Delivered,Standard
ORD-2022-002476,CUST-00271,2022-06-30,2022-07-01,Delivered,Next Day
ORD-2023-002477,CUST-01943,2023-04-26,2023-05-01,Delivered,Standard
ORD-2023-002478,CUST-04662,2023-02-05,2023-02-09,Delivered,Standard
ORD-2024-002479,CUST-04865,2024-11-22,2024-11-25,Delivered,Standard
ORD-2022-002480,CUST-00261,2022-02-01,2022-02-08,Delivered,Standard
ORD-2022-002481,CUST-02253,2022-05-05,2022-05-07,Delivered,Express
ORD-2024-002482,CUST-03704,2024-04-04,2024-04-10,Delivered,Standard
ORD-2024-002483,CUST-04641,2024-03-15,2024-03-19,Delivered,Standard
ORD-2022-002484,CUST-04100,2022-11-25,2022-12-01,Delivered,Standard
ORD-2023-002485,CUST-00985,2023-05-23,2023-05-28,Delivered,Standard
ORD-2023-002486,CUST-03653,2023-05-20,2023-05-24,Delivered,Standard
ORD-2022-002487,CUST-00152,2022-12-23,2022-12-24,Delivered,Next Day
ORD-2024-002488,CUST-02811,2024-11-02,2024-11-05,Delivered,Standard
ORD-2022-002489,CUST-01832,2022-04-02,2022-04-09,Delivered,Standard
ORD-2023-002490,CUST-01817,2023-08-03,2023-08-04,Delivered,Next Day
ORD-2024-002491,CUST-03719,2024-12-20,2024-12-24,Delivered,Standard
ORD-2024-002492,CUST-02030,2024-06-12,2024-06-15,Returned,Standard
ORD-2023-002493,CUST-00377,2023-02-04,2023-02-08,Delivered,Standard
ORD-2023-002494,CUST-03940,2023-09-08,2023-09-15,Delivered,Standard
ORD-2022-002495,CUST-04431,2022-10-28,2022-10-30,Delivered,Express
ORD-2023-002496,CUST-03645,2023-10-18,2023-10-21,Delivered,Standard
ORD-2022-002497,CUST-01325,2022-10-24,2022-10-27,Delivered,Standard
ORD-2024-002498,CUST-02443,2024-11-25,2024-11-28,Delivered,Standard
ORD-2023-002499,CUST-02474,2023-04-07,2023-04-14,Delivered,Standard
ORD-2024-002500,CUST-00749,2024-03-18,2024-03-21,Delivered,Standard
ORD-2022-002501,CUST-01622,2022-10-11,2022-10-18,Delivered,Standard
ORD-2022-002502,CUST-03313,2022-10-06,2022-10-07,Delivered,Next Day
ORD-2023-002503,CUST-03734,2023-05-08,2023-05-14,Delivered,Standard
ORD-2024-002504,CUST-03746,2024-12-25,2025-01-01,Delivered,Standard
ORD-2023-002505,CUST-02068,2023-08-08,2023-08-14,Delivered,Standard
ORD-2023-002506,CUST-03651,2023-12-24,2023-12-25,Delivered,Next Day
ORD-2023-002507,CUST-04629,2023-03-03,2023-03-10,Delivered,Standard
ORD-2024-002508,CUST-02846,2024-12-26,2024-12-28,Shipped,Express
ORD-2023-002509,CUST-04126,2023-10-30,2023-11-01,Returned,Express
ORD-2024-002510,CUST-04970,2024-05-03,2024-05-09,Shipped,Standard
ORD-2024-002511,CUST-04461,2024-10-13,2024-10-20,Delivered,Standard
ORD-2022-002512,CUST-04397,2022-08-06,2022-08-08,Delivered,Express
ORD-2024-002513,CUST-01354,2024-01-08,2024-01-11,Delivered,Standard
ORD-2024-002514,CUST-00051,2024-02-06,2024-02-11,Delivered,Standard
ORD-2022-002515,CUST-03104,2022-12-09,2022-12-11,Delivered,Express
ORD-2024-002516,CUST-03988,2024-06-24,2024-06-25,Delivered,Next Day
ORD-2024-002517,CUST-00636,2024-11-01,2024-11-03,Delivered,Express
ORD-2023-002518,CUST-02352,2023-01-26,2023-01-29,Delivered,Standard
ORD-2022-002519,CUST-00173,2022-10-26,2022-10-29,Delivered,Standard
ORD-2024-002520,CUST-02809,2024-01-22,2024-01-24,Delivered,Express
ORD-2022-002521,CUST-00999,2022-01-24,2022-01-28,Delivered,Standard
ORD-2022-002522,CUST-04024,2022-10-12,2022-10-16,Delivered,Standard
ORD-2024-002523,CUST-02297,2024-01-20,2024-01-26,Delivered,Standard
ORD-2022-002524,CUST-00496,2022-03-03,2022-03-10,Delivered,Standard
ORD-2023-002525,CUST-03186,2023-06-17,2023-06-20,Delivered,Standard
ORD-2023-002526,CUST-03500,2023-08-17,2023-08-20,Delivered,Standard
ORD-2024-002527,CUST-03440,2024-01-11,2024-01-16,Delivered,Standard
ORD-2024-002528,CUST-01708,2024-09-03,2024-09-10,Delivered,Standard
ORD-2024-002529,CUST-01818,2024-09-13,2024-09-17,Delivered,Standard
ORD-2022-002530,CUST-01038,2022-09-13,2022-09-19,Delivered,Standard
ORD-2024-002531,CUST-02358,2024-11-06,2024-11-10,Delivered,Standard
ORD-2023-002532,CUST-01233,2023-03-18,,Processing,Standard
ORD-2023-002533,CUST-02898,2023-12-19,2023-12-22,Delivered,Standard
ORD-2022-002534,CUST-00613,2022-12-19,2022-12-20,Delivered,Next Day
ORD-2024-002535,CUST-03819,2024-03-11,,Cancelled,Standard
ORD-2023-002536,CUST-00500,2023-08-28,2023-09-03,Delivered,Standard
ORD-2024-002537,CUST-04073,2024-10-22,2024-10-27,Delivered,Standard
ORD-2024-002538,CUST-01713,2024-11-26,2024-12-03,Shipped,Standard
ORD-2022-002539,CUST-01054,2022-02-18,2022-02-22,Delivered,Standard
ORD-2024-002540,CUST-01066,2024-12-28,2025-01-02,Delivered,Standard
ORD-2022-002541,CUST-01056,2022-02-04,2022-02-06,Delivered,Express
ORD-2024-002542,CUST-04121,2024-06-05,2024-06-10,Delivered,Standard
ORD-2024-002543,CUST-02566,2024-03-24,2024-03-28,Delivered,Standard
ORD-2022-002544,CUST-03970,2022-08-11,2022-08-14,Delivered,Standard
ORD-2023-002545,CUST-04128,2023-01-20,2023-01-23,Delivered,Standard
ORD-2024-002546,CUST-00056,2024-08-23,2024-08-27,Shipped,Standard
ORD-2024-002547,CUST-03949,2024-04-17,2024-04-19,Delivered,Express
ORD-2023-002548,CUST-00826,2023-04-15,2023-04-21,Delivered,Standard
ORD-2022-002549,CUST-04200,2022-01-20,2022-01-27,Delivered,Standard
ORD-2022-002550,CUST-04245,2022-10-27,2022-10-28,Delivered,Next Day
ORD-2022-002551,CUST-03682,2022-12-07,,Cancelled,Standard
ORD-2023-002552,CUST-03470,2023-11-15,2023-11-17,Delivered,Express
ORD-2022-002553,CUST-01063,2022-04-26,2022-05-03,Delivered,Standard
ORD-2022-002554,CUST-00859,2022-12-21,2022-12-25,Returned,Standard
ORD-2023-002555,CUST-03193,2023-10-19,2023-10-20,Delivered,Next Day
ORD-2023-002556,CUST-00654,2023-02-17,2023-02-23,Delivered,Standard
ORD-2024-002557,CUST-01642,2024-11-19,2024-11-23,Delivered,Standard
ORD-2024-002558,CUST-03059,2024-05-22,2024-05-24,Delivered,Express
ORD-2023-002559,CUST-04878,2023-01-23,2023-01-24,Delivered,Next Day
ORD-2022-002560,CUST-03841,2022-12-25,2022-12-26,Delivered,Next Day
ORD-2024-002561,CUST-02143,2024-12-22,2024-12-28,Delivered,Standard
ORD-2022-002562,CUST-02140,2022-11-20,,Cancelled,Standard
ORD-2023-002563,CUST-04765,2023-02-01,,Cancelled,Express
ORD-2024-002564,CUST-03416,2024-11-30,2024-12-07,Shipped,Standard
ORD-2024-002565,CUST-00949,2024-11-15,2024-11-18,Delivered,Standard
ORD-2023-002566,CUST-04118,2023-10-23,2023-10-29,Delivered,Standard
ORD-2024-002567,CUST-01307,2024-11-21,2024-11-22,Delivered,Next Day
ORD-2024-002568,CUST-03629,2024-04-18,2024-04-23,Delivered,Standard
ORD-2022-002569,CUST-02070,2022-12-25,2022-12-31,Delivered,Standard
ORD-2023-002570,CUST-01246,2023-10-25,2023-10-27,Shipped,Express
ORD-2023-002571,CUST-04650,2023-12-09,2023-12-14,Delivered,Standard
ORD-2023-002572,CUST-04845,2023-02-01,,Cancelled,Standard
ORD-2024-002573,CUST-04962,2024-03-18,2024-03-22,Delivered,Standard
ORD-2024-002574,CUST-00191,2024-10-03,,Processing,Standard
ORD-2024-002575,CUST-01736,2024-10-01,2024-10-08,Delivered,Standard
ORD-2022-002576,CUST-01533,2022-06-19,,Cancelled,Standard
ORD-2022-002577,CUST-03871,2022-04-22,2022-04-25,Delivered,Standard
ORD-2023-002578,CUST-01337,2023-05-20,2023-05-21,Delivered,Next Day
ORD-2022-002579,CUST-00308,2022-03-16,2022-03-18,Delivered,Express
ORD-2023-002580,CUST-02191,2023-12-27,2023-12-31,Delivered,Standard
ORD-2022-002581,CUST-00374,2022-01-29,2022-02-01,Delivered,Standard
ORD-2024-002582,CUST-02034,2024-07-26,2024-07-28,Delivered,Express
ORD-2023-002583,CUST-00608,2023-01-10,2023-01-11,Delivered,Next Day
ORD-2024-002584,CUST-02521,2024-08-01,2024-08-05,Returned,Standard
ORD-2022-002585,CUST-04860,2022-07-20,2022-07-25,Delivered,Standard
ORD-2024-002586,CUST-00854,2024-02-09,2024-02-11,Delivered,Express
ORD-2022-002587,CUST-03717,2022-11-21,2022-11-26,Delivered,Standard
ORD-2022-002588,CUST-01375,2022-08-25,2022-08-26,Delivered,Next Day
ORD-2023-002589,CUST-00755,2023-12-21,2023-12-27,Delivered,Standard
ORD-2022-002590,CUST-04883,2022-10-23,2022-10-28,Delivered,Standard
ORD-2024-002591,CUST-04233,2024-03-15,2024-03-17,Delivered,Express
ORD-2023-002592,CUST-03241,2023-07-19,2023-07-22,Delivered,Standard
ORD-2024-002593,CUST-02050,2024-12-06,2024-12-11,Delivered,Standard
ORD-2024-002594,CUST-00520,2024-12-19,2024-12-24,Delivered,Standard
ORD-2024-002595,CUST-02054,2024-03-12,2024-03-14,Delivered,Express
ORD-2022-002596,CUST-00156,2022-10-13,,Cancelled,Express
ORD-2023-002597,CUST-00256,2023-10-25,2023-10-30,Delivered,Standard
ORD-2022-002598,CUST-01733,2022-10-07,2022-10-12,Delivered,Standard
ORD-2024-002599,CUST-02336,2024-11-28,2024-11-30,Delivered,Express
ORD-2024-002600,CUST-03743,2024-10-10,2024-10-16,Delivered,Standard
ORD-2023-002601,CUST-02603,2023-12-14,2023-12-15,Delivered,Next Day
ORD-2022-002602,CUST-00029,2022-11-10,2022-11-16,Delivered,Standard
ORD-2022-002603,CUST-00656,2022-05-18,2022-05-24,Delivered,Standard
ORD-2022-002604,CUST-02270,2022-01-28,2022-02-02,Delivered,Standard
ORD-2023-002605,CUST-04130,2023-05-25,2023-05-31,Delivered,Standard
ORD-2022-002606,CUST-01396,2022-11-16,2022-11-18,Delivered,Express
ORD-2022-002607,CUST-03126,2022-07-06,2022-07-08,Delivered,Express
ORD-2024-002608,CUST-04909,2024-03-14,2024-03-17,Delivered,Standard
ORD-2022-002609,CUST-00497,2022-10-24,2022-10-27,Delivered,Standard
ORD-2024-002610,CUST-00660,2024-10-19,2024-10-26,Shipped,Standard
ORD-2024-002611,CUST-01326,2024-07-07,2024-07-09,Delivered,Express
ORD-2022-002612,CUST-01280,2022-12-13,,Processing,Standard
ORD-2023-002613,CUST-03138,2023-01-14,2023-01-15,Delivered,Next Day
ORD-2023-002614,CUST-01272,2023-04-18,2023-04-20,Delivered,Express
ORD-2022-002615,CUST-03127,2022-10-27,2022-10-29,Delivered,Express
ORD-2023-002616,CUST-03242,2023-12-08,2023-12-12,Delivered,Standard
ORD-2023-002617,CUST-00643,2023-09-21,2023-09-24,Delivered,Standard
ORD-2023-002618,CUST-03871,2023-12-17,2023-12-19,Delivered,Express
ORD-2024-002619,CUST-01375,2024-09-08,2024-09-09,Delivered,Next Day
ORD-2023-002620,CUST-04714,2023-06-21,2023-06-25,Delivered,Standard
ORD-2024-002621,CUST-04625,2024-12-16,2024-12-19,Returned,Standard
ORD-2022-002622,CUST-03614,2022-11-01,2022-11-03,Delivered,Express
ORD-2024-002623,CUST-01522,2024-11-25,2024-11-26,Delivered,Next Day
ORD-2023-002624,CUST-01190,2023-06-26,2023-06-30,Delivered,Standard
ORD-2022-002625,CUST-03597,2022-12-04,2022-12-05,Delivered,Next Day
ORD-2024-002626,CUST-02232,2024-11-16,2024-11-21,Returned,Standard
ORD-2023-002627,CUST-03065,2023-10-21,2023-10-28,Delivered,Standard
ORD-2024-002628,CUST-01752,2024-10-26,2024-10-30,Delivered,Standard
ORD-2024-002629,CUST-02528,2024-11-16,2024-11-22,Delivered,Standard
ORD-2024-002630,CUST-01795,2024-08-07,2024-08-09,Returned,Express
ORD-2023-002631,CUST-01356,2023-08-29,2023-09-03,Delivered,Standard
ORD-2024-002632,CUST-00058,2024-05-04,2024-05-06,Shipped,Express
ORD-2024-002633,CUST-03164,2024-11-28,2024-12-05,Delivered,Standard
ORD-2023-002634,CUST-00208,2023-09-07,2023-09-14,Delivered,Standard
ORD-2024-002635,CUST-03659,2024-10-03,2024-10-05,Delivered,Express
ORD-2022-002636,CUST-00567,2022-11-11,2022-11-13,Shipped,Express
ORD-2023-002637,CUST-01077,2023-09-23,2023-09-24,Delivered,Next Day
ORD-2024-002638,CUST-01956,2024-03-26,2024-04-02,Delivered,Standard
ORD-2023-002639,CUST-01715,2023-08-26,2023-08-30,Delivered,Standard
ORD-2023-002640,CUST-04818,2023-05-23,2023-05-28,Delivered,Standard
ORD-2022-002641,CUST-03398,2022-12-14,2022-12-19,Delivered,Standard
ORD-2022-002642,CUST-02487,2022-10-05,2022-10-07,Delivered,Express
ORD-2023-002643,CUST-03247,2023-05-07,2023-05-14,Delivered,Standard
ORD-2023-002644,CUST-04326,2023-10-23,2023-10-29,Delivered,Standard
ORD-2023-002645,CUST-02109,2023-12-02,2023-12-03,Delivered,Next Day
ORD-2024-002646,CUST-00554,2024-10-15,2024-10-18,Delivered,Standard
ORD-2023-002647,CUST-02889,2023-06-12,2023-06-19,Returned,Standard
ORD-2023-002648,CUST-02762,2023-09-18,2023-09-21,Delivered,Standard
ORD-2024-002649,CUST-04463,2024-04-23,2024-04-25,Delivered,Express
ORD-2024-002650,CUST-02816,2024-12-05,2024-12-11,Delivered,Standard
ORD-2023-002651,CUST-03135,2023-12-10,2023-12-16,Delivered,Standard
ORD-2022-002652,CUST-01211,2022-11-10,2022-11-15,Delivered,Standard
ORD-2022-002653,CUST-00186,2022-11-04,2022-11-11,Delivered,Standard
ORD-2024-002654,CUST-03562,2024-11-04,2024-11-07,Shipped,Standard
ORD-2023-002655,CUST-04470,2023-07-09,2023-07-14,Delivered,Standard
ORD-2023-002656,CUST-03493,2023-04-24,2023-04-25,Delivered,Next Day
ORD-2023-002657,CUST-04022,2023-04-12,2023-04-19,Shipped,Standard
ORD-2024-002658,CUST-03674,2024-02-20,,Cancelled,Standard
ORD-2022-002659,CUST-01392,2022-11-06,2022-11-08,Delivered,Express
ORD-2022-002660,CUST-04600,2022-12-16,2022-12-20,Delivered,Standard
ORD-2022-002661,CUST-02331,2022-07-19,2022-07-21,Delivered,Express
ORD-2022-002662,CUST-01126,2022-12-07,,Cancelled,Standard
ORD-2024-002663,CUST-00086,2024-10-03,2024-10-08,Delivered,Standard
ORD-2024-002664,CUST-01898,2024-03-24,2024-03-30,Delivered,Standard
ORD-2024-002665,CUST-02695,2024-11-28,2024-11-29,Delivered,Next Day
ORD-2024-002666,CUST-02554,2024-11-27,2024-11-29,Delivered,Express
ORD-2023-002667,CUST-01930,2023-11-15,2023-11-17,Delivered,Express
ORD-2022-002668,CUST-04718,2022-04-08,2022-04-10,Delivered,Express
ORD-2024-002669,CUST-03572,2024-07-29,2024-07-31,Delivered,Express
ORD-2024-002670,CUST-00704,2024-01-13,2024-01-18,Delivered,Standard
ORD-2024-002671,CUST-00748,2024-10-05,2024-10-06,Delivered,Next Day
ORD-2023-002672,CUST-00673,2023-10-11,2023-10-13,Delivered,Express
ORD-2023-002673,CUST-02390,2023-02-14,2023-02-19,Delivered,Standard
ORD-2022-002674,CUST-01225,2022-11-17,2022-11-19,Delivered,Express
ORD-2022-002675,CUST-02200,2022-12-07,2022-12-10,Delivered,Standard
ORD-2023-002676,CUST-03040,2023-01-09,2023-01-11,Delivered,Express
ORD-2024-002677,CUST-01002,2024-10-08,2024-10-10,Delivered,Express
ORD-2024-002678,CUST-02618,2024-11-24,2024-11-25,Delivered,Next Day
ORD-2022-002679,CUST-01935,2022-03-07,2022-03-08,Delivered,Next Day
ORD-2022-002680,CUST-02778,2022-08-13,2022-08-18,Delivered,Standard
ORD-2023-002681,CUST-03596,2023-10-15,2023-10-17,Delivered,Express
ORD-2022-002682,CUST-00729,2022-12-25,2022-12-29,Shipped,Standard
ORD-2023-002683,CUST-03408,2023-10-10,2023-10-13,Delivered,Standard
ORD-2022-002684,CUST-03844,2022-03-30,2022-04-05,Delivered,Standard
ORD-2022-002685,CUST-00192,2022-11-07,2022-11-09,Delivered,Express
ORD-2023-002686,CUST-00384,2023-08-22,2023-08-25,Delivered,Standard
ORD-2022-002687,CUST-01208,2022-12-19,,Processing,Standard
ORD-2024-002688,CUST-03997,2024-12-22,2024-12-23,Delivered,Next Day
ORD-2023-002689,CUST-02074,2023-09-15,2023-09-17,Shipped,Express
ORD-2022-002690,CUST-03480,2022-10-31,2022-11-06,Delivered,Standard
ORD-2022-002691,CUST-03528,2022-11-04,2022-11-10,Delivered,Standard
ORD-2023-002692,CUST-00253,2023-07-27,,Processing,Standard
ORD-2023-002693,CUST-00423,2023-07-09,2023-07-12,Delivered,Standard
